ID товара,Наименование товара,Ссылка на товар,Регулярная цена,Старая цена
1063662,"ALLEVA Gastrointestinal Low Fat Сухой диетический корм для кошек, с курицей, 5 кг",/product/alleva-care-korm-suhoj-dlya-koshek-gastrointestinal-5kg-90985-1063662/,8 493 ₽,Нет старой цены
1063663,"ALLEVA Hypoallergenic Low Grain Сухой диетический корм для кошек, с океанической рыбой, 5 кг",/product/alleva-care-korm-suhoj-dlya-koshek-gipoallergennyj-5kg-90986-1063663/,8 493 ₽,Нет старой цены
1060285,"Whiskas Корм влажный (пауч) для кошек старше 7 лет, рагу с курицей, 75 гр.",/product/whiskas-korm-vlazhnyj-dlya-koshek-starshe-7-let-ragu-s-kuritsej-75g-84711-1060285/,27 ₽,33 ₽
1002562,"Royal Canin Siamese Adult Сухой корм для взрослых сиамских кошек, 2 кг",/product/royal-canin-siamese-adult-korm-dlya-ciamskih-koshek-starshe-12-mesyatsev-2-kg-1020-1002562/,3 197 ₽,Нет старой цены
1059514,"Brit Care Sterilised Сухой корм для стерилизованных кошек, с морской рыбой и индейкой, 400 гр.",/product/brit-korm-suhoj-dlya-sterilizovannyh-koshek-s-morskoj-ryboj-i-indejkoj-400g-83139-1059514/,529 ₽,Нет старой цены
1049447,"Whiskas Влажный корм (пауч) для кошек, рагу с телятиной, 75 гр.",/product/whiskas-vlazhnyj-korm-dlya-koshek-ragu-s-telyatinoj-75-g-489-1049447/,27 ₽,33 ₽
1042212,"Royal Canin Light Weight Care Сухой корм для кошек склонных к набору лишнего веса, 1,5 кг",/product/royal-canin-light-weight-care-korm-suhoj-dlya-koshek-sklonnyh-k-naboru-lishnego-vesa-1-5-kg-1039-1042212/,2 587 ₽,Нет старой цены
1053467,"Grand Prix Корм сухой для котят с лососем, 300 гр",/product/grand-prix-korm-suhoj-dlya-kotyat-s-lososem-300-gr-1229-1053467/,275 ₽,Нет старой цены
1051414,"Brit Premium пауч для котят телятина с морковью в желе, 85 гр",/product/brit-premium-pauch-dlya-kotyat-telyatina-s-morkovyu-v-zhele-85-gr-88955-1051414/,69 ₽,Нет старой цены
1040009,"Felix Влажный корм (пауч) для котят до 1 года Двойная вкуснятина, с курочкой, 600 гр.",/product/felix-dvojnaya-vkusnyatina-suhoj-korm-dlya-kotyat-do-1-goda-dlya-kotyat-do-1-goda-s-kurochkoj-600-g-1124-1040009/,345 ₽,Нет старой цены
1008887,"Whiskas Сухой корм для кошек старше 1 года, с курицей и индейкой, 350 гр.",/product/whiskas-korm-dlya-koshek-starshe-1-goda-vkusnye-podushechki-s-nezhnym-pashtetom-appetitnoe-assorti-s-kuritsej-i-indejkoj-350-g-936-1008887/,140 ₽,175 ₽
1049461,"Whiskas Влажный корм (пауч) для кошек Рыбная коллекция, лосось в желе, 75 гр.",/product/whiskas-vlazhnyj-korm-dlya-koshek-rybnaya-kollektsiya-losos-v-zhele-75-g-503-1049461/,33 ₽,Нет старой цены
1061297,"MEAT GARDEN Holistic Сухой корм для стерилизованных кошек при профилактике мочекаменной болезни, с уткой, клюквой и брусникой, 1,5 кг",/product/meat-garden-suhoj-korm-dlya-sterilizovannyh-koshek-utka-klyukva-i-brusnika-mkb-86751-1061297/,1 521 ₽,1 789 ₽
1017248,"ProPlan Kitten Delicate Digestion Сухой корм для котят с чувствительным пищеварением, с индейкой, 400 гр.",/product/proplan-delicate-suhoj-korm-dlya-kotyat-pri-chuvstvitelnom-pishchevarenii-s-indejkoj-400-g-983-1017248/,583 ₽,Нет старой цены
1061165,"Мираторг Сухой корм для стерилизованных кошек, с индейкой, 10 кг",/product/miratorg-korm-suhoj-dlya-sterilizovannyh-koshek-s-indejkoj-10kg-86617-1061165/,6 230 ₽,8 899 ₽
1051423,"Brit Premium пауч для взрослых стерилизованных кошек утка с яблоками в желе, 85 гр",/product/brit-premium-pauch-dlya-vzroslyh-sterilizovannyh-koshek-utka-s-yablokami-v-zhele-85-gr-88959-1051423/,69 ₽,Нет старой цены
1063057,"Royal Canin Hypoallergenic Сухой корм для кошек с пищевой аллергией, 350 гр.",/product/royal-canin-hypoallergenic-suhoj-korm-dlya-koshek-s-pishchevoj-allergiej-350-gr-89616-1063057/,873 ₽,Нет старой цены
1004588,"Royal Canin Gastrointestinal Fibre Response FR31 S/O Сухой корм для кошек при нарушениях пищеварения, 2 кг",/product/royal-canin-fibre-response-fr31-dieta-dlya-koshek-pri-narusheniyah-pishchevareniya-2-kg-3096-1004588/,4 435 ₽,Нет старой цены
1002776,"Royal Canin Persian Adult Сухой корм для взрослых кошек персидской породы, 10 кг",/product/royal-canin-persian-adult-korm-dlya-persidskih-koshek-starshe-12-mesyatsev-10-kg-1021-1002776/,13 495 ₽,Нет старой цены
1056042,"Brit Особое меню в желе для стерилизованных кошек, 14штх85 гр. (индейка с крем-сыром в желе, утка с яблоками в желе, перепелка в желе и мясное ассорти в желе)",/product/brit-osoboe-menyu-v-zhele-dlya-sterilizovannyh-koshek-14shth85-gr-indejka-s-krem-syrom-v-zhele-utka-s-yablokami-v-zhele-perepelka-v-zhele-i-myasnoe-assorti-v-zhele-431-1056042/,995 ₽,Нет старой цены
1053470,"Grand Prix Корм сухой для кошек вывод шерсти с индейкой, 300 гр",/product/grand-prix-korm-suhoj-dlya-koshek-vyvod-shersti-s-indejkoj-300-gr-1232-1053470/,283 ₽,Нет старой цены
1051899,"Мираторг Pro Meat Корм сухой для стерилизованных кошек c кроликом 0,4кг",/product/miratorg-korm-suhoj-dlya-sterilizovannyh-koshek-s-krolikom-400g-1223-1051899/,364 ₽,519 ₽
1020025,"Royal Canin Indoor Long Hair Home Life Сухой корм для длинношерстных кошек в возрасте от 1 до 7 лет, 2 кг",/product/royal-canin-indoor-long-hair-korm-dlya-dlinnosherstnyh-koshek-ot-1-do-7-let-2-kg-1013-1020025/,2 825 ₽,Нет старой цены
1051425,"Brit Premium пауч для взрослых стерилизованных кошек мясное ассорти с потрошками, 85 гр",/product/brit-premium-pauch-dlya-vzroslyh-sterilizovannyh-koshek-myasnoe-assorti-s-potroshkami-85-gr-424-1051425/,69 ₽,Нет старой цены
1035178,"Royal Canin Sphynx kitten корм сухой для котят породы сфинкс младше 12 месяцев, 2 кг",/product/royal-canin-sphynx-kitten-korm-suhoj-dlya-kotyat-porody-sfinks-mladshe-12-mesyatsev-2-kg-1038-1035178/,3 137 ₽,Нет старой цены
1049534,"Felix Влажный корм (пауч) для взрослых кошек Мясное объедение, с говядиной, 600 гр.",/product/felix-myasnoe-obedenie-suhoj-korm-dlya-vzroslyh-koshek-s-govyadinoj-600-g-1126-1049534/,345 ₽,Нет старой цены
1063269,"ALLEVA Holistic Cухой корм для кошек, с курицей и уткой, алое вера и женьшенем, 1,5 кг",/product/alleva-holistic-korm-suhoj-dlya-koshek-s-kuritsej-i-utkoj-aloe-vera-i-zhenshenem-1-5kg-90089-1063269/,2 765 ₽,Нет старой цены
1063268,"ALLEVA Holistic Сухой корм для кошек, с ягненком и олениной, коноплей и женьшенем, 1,5 кг",/product/alleva-holistic-korm-suhoj-dlya-koshek-s-yagnenkom-i-oleninoj-konoplej-i-zhenshenem-1-5kg-90088-1063268/,2 765 ₽,Нет старой цены
1054138,"Purina ONE Housecat сухой корм для взрослых кошек при домашнем образе жизни с индейкой и цельными злаками, 1,5 кг",/product/purina-one-housecat-suhoj-korm-dlya-vzroslyh-koshek-pri-domashnem-obraze-zhizni-s-indejkoj-i-tselnymi-zlakami-1-5-kg-864-1054138/,1 079 ₽,Нет старой цены
1058022,"ProPlan Корм влажный (мультипак) для стерилизованных кошек в соусе: говядина, утка, курица, океаническая рыба, 40х85 гр.",/product/proplan-korm-vlazhnyj-multipak-dlya-sterilizovannyh-koshek-v-souse-govyadina-utka-kuritsa-okeanicheskaya-ryba-40h85-gr-611-1058022/,3 225 ₽,Нет старой цены
1054147,"Purina ONE Влажный корм (пауч) для взрослых кошек с чувствительным пищеварением, с курицей и морковью, 75 гр.",/product/purina-one-sensitive-vlazhnyj-korm-dlya-vzroslyh-koshek-pri-chuvstvitelnom-pishchevarenii-s-kuritsej-i-morkovyu-v-souse-75-g-384-1054147/,46 ₽,Нет старой цены
1000009,"ProPlan Healthy Start Сухой корм для котят, с высоким содержанием курицы, 400 гр.",/product/proplan-kitten-suhoj-korm-dlya-kotyat-do-goda-s-kuritsej-400-g-19-1000009/,583 ₽,Нет старой цены
1049807,"Perfect Fit Влажный корм (пауч) для кошек с чувствительным пищеварением, с индейкой в соусе, 75 гр.",/product/perfect-fit-vlazhnyj-korm-dlya-koshek-s-chuvstvitelnym-pishchevareniem-s-indejkoj-v-souse-75-g-45512-1049807/,43 ₽,Нет старой цены
1063273,"ALLEVA Equilibrium Cухой корм для кошек, с рыбой, 1,5 кг",/product/alleva-equilibrium-korm-suhoj-dlya-koshek-sensitiv-s-ryboj-1-5kg-90093-1063273/,2 455 ₽,Нет старой цены
1049994,"Gourmet Влажный корм (пауч) для взрослых кошек Перл Мясной Дуэт, с языком и телятиной в соусе, 75 гр.",/product/gourmet-perl-myasnoj-duet-vlazhnyj-korm-dlya-vzroslyh-koshek-so-vkusom-yazyka-itelyatiny-nezhnoe-file-v-souse-75-g-511-1049994/,32 ₽,42 ₽
1052568,"Gourmet Влажный корм (пауч) для взрослых кошек Перл Нежное филе, с уткой в соусе, 75 гр.",/product/gourmet-korm-vlazhnyj-dlya-koshek-kusochki-utki-v-souse-75-g-513-1052568/,32 ₽,42 ₽
1049993,"Gourmet Влажный корм (пауч) для взрослых кошек Перл Мясной дуэт, с курицей и кроликом в соусе, 75 гр.",/product/gourmet-perl-myasnoj-duet-vlazhnyj-korm-dlya-vzroslyh-koshek-so-vkusom-kuritsy-ikrolika-nezhnoe-file-v-souse-75-g-510-1049993/,32 ₽,42 ₽
1059511,"Brit Care Sterilised Сухой корм для стерилизованных кошек, с индейкой, 400 гр.",/product/brit-korm-suhoj-dlya-sterilizovannyh-koshek-s-indejkoj-400g-83138-1059511/,529 ₽,Нет старой цены
1054142,"Purina ONE Sterilised Сухой корм для взрослых стерилизованных кошек и кастрированных котов, с говядиной и пшеницей, 3 кг",/product/purina-one-sterilised-suhoj-korm-dlya-vzroslyh-koshek-dlya-sterilizovannyh-s-govyadinoj-i-pshenitsej-3-kg-867-1054142/,1 999 ₽,Нет старой цены
1059509,"Brit Care Sensitive Сухой корм для кошек, с индейкой и ягненком, 400 гр.",/product/brit-korm-suhoj-dlya-vzroslyh-koshek-s-indejkoj-i-yagnenkom-400g-83137-1059509/,529 ₽,Нет старой цены
1049440,"Whiskas Влажный корм для кошек, паштет с курицей и индейкой, 75 г",/product/whiskas-vlazhnyj-korm-dlya-koshek-pashtet-s-kuritsej-i-indejkoj-75-g-482-1049440/,27 ₽,33 ₽
1061166,"Мираторг Сухой корм для стерилизованных кошек, c кроликом, 10 кг",/product/miratorg-korm-suhoj-dlya-sterilizovannyh-koshek-c-krolikom-10kg-86618-1061166/,6 230 ₽,8 899 ₽
1061057,"Monge Adult cat Влажный корм (пауч) для взрослых кошек, с зелёным горошком и мини-морковью, 80 гр.",/product/monge-korm-vlazhnyj-dlya-koshek-zelenyj-goroshek-i-mini-morkov-80g-86524-1061057/,209 ₽,Нет старой цены
1054140,"Purina ONE Sterilised Сухой корм для взрослых стерилизованных кошек и кастрированных котов, с лососем и пшеницей, 1,5 кг",/product/purina-one-sterilised-suhoj-korm-dlya-vzroslyh-koshek-dlya-sterilizovannyh-s-lososem-i-pshenitsej-1-5-kg-866-1054140/,1 079 ₽,Нет старой цены
1058481,"Perfect Fit Immunity Сухой корм для кошек, с говядиной, семенами льна и голубикой, 5,5 кг",/product/perfect-fit-immunity-korm-suhoj-dlya-koshek-govyadina-semena-lna-i-golubika-5-5-kg-979-1058481/,3 355 ₽,Нет старой цены
1060283,"Whiskas Сухой корм для кошек, курица и индейка, 1,9 кг",/product/whiskas-korm-suhoj-dlya-koshek-assorti-podushechki-s-pashtetom-kuritsa-indejka-1-9kg-84712-1060283/,684 ₽,855 ₽
1063274,"ALLEVA Equilibrium Сухой корм для кошек, с кроликом, 1,5 кг",/product/alleva-equilibrium-korm-suhoj-dlya-koshek-sensitiv-s-krolikom-1-5kg-90094-1063274/,2 455 ₽,Нет старой цены
1052573,"Gourmet Влажный корм (пауч) для взрослых кошек Перл Нежное филе, с лососем в соусе, 75 гр.",/product/gourmet-korm-vlazhnyj-dlya-koshek-kusochki-lososya-v-souse-75-g-518-1052573/,32 ₽,42 ₽
